año,mes,dia,hora(utc),altura(mm)
2016,8,23,5,-38 
2016,8,23,6,-92 
2016,8,23,7,56 
2016,8,23,8,385 
2016,8,23,9,823 
2016,8,23,10,1252 
2016,8,23,11,1558 
2016,8,23,12,1684 
2016,8,23,13,1612 
2016,8,23,14,1348 
2016,8,23,15,952 
2016,8,23,16,533 
2016,8,23,17,198 
2016,8,23,18,18 
2016,8,23,19,35 
2016,8,23,20,249 
2016,8,23,21,602 
2016,8,23,22,992 
2016,8,23,23,1316 
2016,8,24,0,1494 
2016,8,24,1,1478 
2016,8,24,2,1268 
2016,8,24,3,916 
2016,8,24,4,515 
2016,8,24,5,167 
2016,8,24,6,-40 
2016,8,24,7,-59 
2016,8,24,8,118 
2016,8,24,9,463 
2016,8,24,10,894 
2016,8,24,11,1291 
2016,8,24,12,1561 
2016,8,24,13,1660 
2016,8,24,14,1567 
2016,8,24,15,1290 
2016,8,24,16,901 
2016,8,24,17,508 
2016,8,24,18,204 
2016,8,24,19,51 
2016,8,24,20,86 
2016,8,24,21,304 
2016,8,24,22,640 
2016,8,24,23,997 
2016,8,25,0,1284 
2016,8,25,1,1427 
2016,8,25,2,1385 
2016,8,25,3,1170 
2016,8,25,4,836 
2016,8,25,5,470 
2016,8,25,6,163 
2016,8,25,7,-7 
2016,8,25,8,0 
2016,8,25,9,191 
2016,8,25,10,529 
2016,8,25,11,929 
2016,8,25,12,1286 
2016,8,25,13,1525 
2016,8,25,14,1604 
2016,8,25,15,1498 
2016,8,25,16,1225 
2016,8,25,17,862 
2016,8,25,18,506 
2016,8,25,19,233 
2016,8,25,20,102 
2016,8,25,21,146 
2016,8,25,22,353 
2016,8,25,23,658 
2016,8,26,0,977 
2016,8,26,1,1228 
2016,8,26,2,1345 
2016,8,26,3,1293 
2016,8,26,4,1089 
2016,8,26,5,788 
2016,8,26,6,461 
2016,8,26,7,192 
2016,8,26,8,51 
2016,8,26,9,75 
2016,8,26,10,261 
2016,8,26,11,573 
2016,8,26,12,934 
2016,8,26,13,1255 
2016,8,26,14,1469 
2016,8,26,15,1534 
2016,8,26,16,1425 
2016,8,26,17,1170 
2016,8,26,18,842 
2016,8,26,19,521 
2016,8,26,20,274 
2016,8,26,21,156 
2016,8,26,22,199 
2016,8,26,23,383 
2016,8,27,0,653 
2016,8,27,1,938 
2016,8,27,2,1164 
2016,8,27,3,1264 
2016,8,27,4,1215 
2016,8,27,5,1035 
2016,8,27,6,768 
2016,8,27,7,476 
2016,8,27,8,239 
2016,8,27,9,120 
2016,8,27,10,146 
2016,8,27,11,313 
2016,8,27,12,594 
2016,8,27,13,921 
2016,8,27,14,1216 
2016,8,27,15,1414 
2016,8,27,16,1470 
2016,8,27,17,1368 
2016,8,27,18,1138 
2016,8,27,19,843 
2016,8,27,20,546 
2016,8,27,21,313 
2016,8,27,22,201 
2016,8,27,23,233 
2016,8,28,0,390 
2016,8,28,1,631 
2016,8,28,2,895 
2016,8,28,3,1106 
2016,8,28,4,1203 
2016,8,28,5,1165 
2016,8,28,6,1010 
2016,8,28,7,770 
2016,8,28,8,506 
2016,8,28,9,291 
2016,8,28,10,180 
2016,8,28,11,195 
2016,8,28,12,341 
2016,8,28,13,599 
2016,8,28,14,906 
2016,8,28,15,1185 
2016,8,28,16,1374 
2016,8,28,17,1430 
2016,8,28,18,1340 
2016,8,28,19,1131 
2016,8,28,20,853 
2016,8,28,21,567 
2016,8,28,22,339 
2016,8,28,23,223 
2016,8,29,0,240 
2016,8,29,1,377 
2016,8,29,2,605 
2016,8,29,3,864 
2016,8,29,4,1072 
2016,8,29,5,1173 
2016,8,29,6,1149 
2016,8,29,7,1011 
2016,8,29,8,788 
2016,8,29,9,538 
2016,8,29,10,331 
2016,8,29,11,214 
2016,8,29,12,215 
2016,8,29,13,348 
2016,8,29,14,597 
2016,8,29,15,895 
2016,8,29,16,1169 
2016,8,29,17,1358 
2016,8,29,18,1420 
2016,8,29,19,1338 
2016,8,29,20,1135 
2016,8,29,21,860 
2016,8,29,22,573 
2016,8,29,23,340 
2016,8,30,0,217 
2016,8,30,1,224 
2016,8,30,2,359 
2016,8,30,3,595 
2016,8,30,4,862 
2016,8,30,5,1076 
2016,8,30,6,1183 
2016,8,30,7,1168 
2016,8,30,8,1035 
2016,8,30,9,813 
2016,8,30,10,561 
2016,8,30,11,346 
2016,8,30,12,216 
2016,8,30,13,209 
2016,8,30,14,344 
2016,8,30,15,596 
2016,8,30,16,896 
2016,8,30,17,1175 
2016,8,30,18,1371 
2016,8,30,19,1433 
2016,8,30,20,1345 
2016,8,30,21,1135 
2016,8,30,22,849 
2016,8,30,23,550 
2016,8,31,0,309 
2016,8,31,1,183 
2016,8,31,2,199 
2016,8,31,3,354 
2016,8,31,4,613 
2016,8,31,5,897 
2016,8,31,6,1121 
2016,8,31,7,1233 
2016,8,31,8,1215 
2016,8,31,9,1072 
2016,8,31,10,835 
2016,8,31,11,566 
2016,8,31,12,333 
2016,8,31,13,193 
2016,8,31,14,191 
2016,8,31,15,340 
2016,8,31,16,603 
2016,8,31,17,915 
2016,8,31,18,1205 
2016,8,31,19,1403 
2016,8,31,20,1452 
2016,8,31,21,1344 
2016,8,31,22,1112 
2016,8,31,23,806 
2016,9,1,0,491 
2016,9,1,1,248 
2016,9,1,2,137 
2016,9,1,3,181 
2016,9,1,4,373 
2016,9,1,5,664 
2016,9,1,6,968 
2016,9,1,7,1199 
2016,9,1,8,1307 
2016,9,1,9,1273 
2016,9,1,10,1104 
2016,9,1,11,839 
2016,9,1,12,546 
2016,9,1,13,299 
2016,9,1,14,162 
2016,9,1,15,177 
2016,9,1,16,346 
2016,9,1,17,628 
2016,9,1,18,956 
2016,9,1,19,1254 
2016,9,1,20,1439 
2016,9,1,21,1458 
2016,9,1,22,1319 
2016,9,1,23,1059 
2016,9,2,0,727 
2016,9,2,1,401 
2016,9,2,2,171 
2016,9,2,3,95 
2016,9,2,4,186 
2016,9,2,5,423 
2016,9,2,6,748 
2016,9,2,7,1068 
2016,9,2,8,1297 
2016,9,2,9,1386 
2016,9,2,10,1320 
2016,9,2,11,1113 
2016,9,2,12,816 
2016,9,2,13,504 
2016,9,2,14,255 
2016,9,2,15,135 
2016,9,2,16,179 
2016,9,2,17,375 
2016,9,2,18,680 
2016,9,2,19,1022 
2016,9,2,20,1311 
2016,9,2,21,1463 
2016,9,2,22,1440 
2016,9,2,23,1262 
2016,9,3,0,968 
2016,9,3,1,615 
2016,9,3,2,294 
2016,9,3,3,101 
2016,9,3,4,77 
2016,9,3,5,221 
2016,9,3,6,503 
2016,9,3,7,856 
2016,9,3,8,1180 
2016,9,3,9,1389 
2016,9,3,10,1442 
2016,9,3,11,1331 
2016,9,3,12,1085 
2016,9,3,13,762 
2016,9,3,14,444 
2016,9,3,15,211 
2016,9,3,16,125 
2016,9,3,17,205 
2016,9,3,18,434 
2016,9,3,19,759 
2016,9,3,20,1100 
2016,9,3,21,1361 
2016,9,3,22,1464 
2016,9,3,23,1391 
2016,9,4,0,1172 
2016,9,4,1,846 
2016,9,4,2,487 
2016,9,4,3,198 
2016,9,4,4,59 
2016,9,4,5,94 
2016,9,4,6,289 
2016,9,4,7,610 
2016,9,4,8,976 
2016,9,4,9,1281 
2016,9,4,10,1450 
2016,9,4,11,1454 
2016,9,4,12,1296 
2016,9,4,13,1015 
2016,9,4,14,680 
2016,9,4,15,376 
2016,9,4,16,179 
2016,9,4,17,137 
2016,9,4,18,262 
2016,9,4,19,522 
2016,9,4,20,855 
2016,9,4,21,1175 
2016,9,4,22,1388 
2016,9,4,23,1435 
2016,9,5,0,1312 
2016,9,5,1,1053 
2016,9,5,2,710 
2016,9,5,3,370 
2016,9,5,4,133 
2016,9,5,5,56 
2016,9,5,6,146 
2016,9,5,7,388 
2016,9,5,8,734 
2016,9,5,9,1089 
2016,9,5,10,1352 
2016,9,5,11,1467 
2016,9,5,12,1416 
2016,9,5,13,1214 
2016,9,5,14,911 
2016,9,5,15,584 
2016,9,5,16,313 
2016,9,5,17,164 
2016,9,5,18,176 
2016,9,5,19,343 
2016,9,5,20,625 
2016,9,5,21,949 
2016,9,5,22,1229 
2016,9,5,23,1386 
2016,9,6,0,1374 
2016,9,6,1,1203 
2016,9,6,2,917 
2016,9,6,3,581 
2016,9,6,4,284 
2016,9,6,5,107 
2016,9,6,6,90 
2016,9,6,7,232 
2016,9,6,8,510 
2016,9,6,9,859 
2016,9,6,10,1177 
2016,9,6,11,1383 
2016,9,6,12,1440 
2016,9,6,13,1338 
2016,9,6,14,1102 
2016,9,6,15,794 
2016,9,6,16,492 
2016,9,6,17,267 
2016,9,6,18,174 
2016,9,6,19,237 
2016,9,6,20,439 
2016,9,6,21,724 
2016,9,6,22,1021 
2016,9,6,23,1251 
2016,9,7,0,1348 
2016,9,7,1,1282 
2016,9,7,2,1077 
2016,9,7,3,784 
2016,9,7,4,477 
2016,9,7,5,233 
2016,9,7,6,117 
2016,9,7,7,154 
2016,9,7,8,341 
2016,9,7,9,638 
2016,9,7,10,965 
2016,9,7,11,1229 
2016,9,7,12,1377 
2016,9,7,13,1382 
2016,9,7,14,1238 
2016,9,7,15,981 
2016,9,7,16,685 
2016,9,7,17,423 
2016,9,7,18,248 
2016,9,7,19,207 
2016,9,7,20,313 
2016,9,7,21,532 
2016,9,7,22,803 
2016,9,7,23,1060 
2016,9,8,0,1237 
2016,9,8,1,1279 
2016,9,8,2,1171 
2016,9,8,3,949 
2016,9,8,4,671 
2016,9,8,5,404 
2016,9,8,6,214 
2016,9,8,7,152 
2016,9,8,8,237 
2016,9,8,9,455 
2016,9,8,10,750 
2016,9,8,11,1037 
2016,9,8,12,1249 
2016,9,8,13,1348 
2016,9,8,14,1310 
2016,9,8,15,1135 
2016,9,8,16,875 
2016,9,8,17,607 
2016,9,8,18,386 
2016,9,8,19,257 
2016,9,8,20,258 
2016,9,8,21,391 
2016,9,8,22,609 
2016,9,8,23,852 
2016,9,9,0,1065 
2016,9,9,1,1193 
2016,9,9,2,1191 
2016,9,9,3,1059 
2016,9,9,4,838 
2016,9,9,5,586 
2016,9,9,6,360 
2016,9,9,7,218 
2016,9,9,8,203 
2016,9,9,9,325 
2016,9,9,10,555 
2016,9,9,11,829 
2016,9,9,12,1075 
2016,9,9,13,1246 
2016,9,9,14,1309 
2016,9,9,15,1238 
2016,9,9,16,1048 
2016,9,9,17,802 
2016,9,9,18,566 
2016,9,9,19,380 
2016,9,9,20,286 
2016,9,9,21,315 
2016,9,9,22,457 
2016,9,9,23,660 
2016,9,10,0,871 
2016,9,10,1,1046 
2016,9,10,2,1136 
2016,9,10,3,1105 
2016,9,10,4,965 
2016,9,10,5,757 
2016,9,10,6,532 
2016,9,10,7,341 
2016,9,10,8,238 
2016,9,10,9,257 
2016,9,10,10,398 
2016,9,10,11,624 
2016,9,10,12,875 
2016,9,10,13,1091 
2016,9,10,14,1234 
2016,9,10,15,1270 
2016,9,10,16,1180 
2016,9,10,17,990 
2016,9,10,18,764 
2016,9,10,19,553 
2016,9,10,20,390 
2016,9,10,21,319 
2016,9,10,22,364 
2016,9,10,23,502 
2016,9,11,0,685 
2016,9,11,1,870 
2016,9,11,2,1020 
2016,9,11,3,1086 
2016,9,11,4,1043 
2016,9,11,5,905 
2016,9,11,6,710 
2016,9,11,7,504 
2016,9,11,8,339 
2016,9,11,9,263 
2016,9,11,10,301 
2016,9,11,11,447 
2016,9,11,12,665 
2016,9,11,13,900 
2016,9,11,14,1099 
2016,9,11,15,1224 
2016,9,11,16,1244 
2016,9,11,17,1146 
2016,9,11,18,962 
2016,9,11,19,750 
2016,9,11,20,550 
2016,9,11,21,398 
2016,9,11,22,339 
2016,9,11,23,389 
2016,9,12,0,520 
2016,9,12,1,691 
2016,9,12,2,868 
2016,9,12,3,1008 
2016,9,12,4,1064 
2016,9,12,5,1018 
2016,9,12,6,883 
2016,9,12,7,694 
2016,9,12,8,495 
2016,9,12,9,343 
2016,9,12,10,279 
2016,9,12,11,323 
2016,9,12,12,470 
2016,9,12,13,688 
2016,9,12,14,920 
2016,9,12,15,1113 
2016,9,12,16,1230 
2016,9,12,17,1241 
2016,9,12,18,1139 
2016,9,12,19,955 
2016,9,12,20,739 
2016,9,12,21,535 
2016,9,12,22,384 
2016,9,12,23,331 
2016,9,13,0,384 
2016,9,13,1,517 
2016,9,13,2,697 
2016,9,13,3,885 
2016,9,13,4,1028 
2016,9,13,5,1083 
2016,9,13,6,1035 
2016,9,13,7,895 
2016,9,13,8,696 
2016,9,13,9,492 
2016,9,13,10,337 
2016,9,13,11,272 
2016,9,13,12,318 
2016,9,13,13,476 
2016,9,13,14,707 
2016,9,13,15,947 
2016,9,13,16,1144 
2016,9,13,17,1261 
2016,9,13,18,1267 
2016,9,13,19,1151 
2016,9,13,20,949 
2016,9,13,21,714 
2016,9,13,22,494 
2016,9,13,23,338 
2016,9,14,0,289 
2016,9,14,1,354 
2016,9,14,2,511 
2016,9,14,3,722 
2016,9,14,4,935 
2016,9,14,5,1090 
2016,9,14,6,1147 
2016,9,14,7,1089 
2016,9,14,8,929 
2016,9,14,9,704 
2016,9,14,10,477 
2016,9,14,11,306 
2016,9,14,12,235 
2016,9,14,13,292 
2016,9,14,14,474 
2016,9,14,15,730 
2016,9,14,16,989 
2016,9,14,17,1199 
2016,9,14,18,1321 
2016,9,14,19,1313 
2016,9,14,20,1168 
2016,9,14,21,930 
2016,9,14,22,662 
2016,9,14,23,419 
2016,9,15,0,257 
2016,9,15,1,220 
2016,9,15,2,316 
2016,9,15,3,520 
2016,9,15,4,779 
2016,9,15,5,1026 
2016,9,15,6,1195 
2016,9,15,7,1248 
2016,9,15,8,1168 
2016,9,15,9,968 
2016,9,15,10,699 
2016,9,15,11,436 
2016,9,15,12,243 
2016,9,15,13,171 
2016,9,15,14,251 
2016,9,15,15,469 
2016,9,15,16,761 
2016,9,15,17,1050 
2016,9,15,18,1281 
2016,9,15,19,1401 
2016,9,15,20,1364 
2016,9,15,21,1174 
2016,9,15,22,890 
2016,9,15,23,581 
2016,9,16,0,311 
2016,9,16,1,149 
2016,9,16,2,141 
2016,9,16,3,290 
2016,9,16,4,556 
2016,9,16,5,871 
2016,9,16,6,1154 
2016,9,16,7,1335 
2016,9,16,8,1373 
2016,9,16,9,1252 
2016,9,16,10,995 
2016,9,16,11,671 
2016,9,16,12,365 
2016,9,16,13,153 
2016,9,16,14,90 
2016,9,16,15,205 
2016,9,16,16,467 
2016,9,16,17,801 
2016,9,16,18,1127 
2016,9,16,19,1376 
2016,9,16,20,1481 
2016,9,16,21,1401 
2016,9,16,22,1158 
2016,9,16,23,823 
2016,9,17,0,470 
2016,9,17,1,181 
2016,9,17,2,35 
2016,9,17,3,75 
2016,9,17,4,289 
2016,9,17,5,623 
2016,9,17,6,993 
2016,9,17,7,1307 
2016,9,17,8,1490 
2016,9,17,9,1498 
2016,9,17,10,1322 
2016,9,17,11,1000 
2016,9,17,12,617 
2016,9,17,13,273 
2016,9,17,14,51 
2016,9,17,15,9 
2016,9,17,16,163 
2016,9,17,17,472 
2016,9,17,18,852 
2016,9,17,19,1212 
2016,9,17,20,1465 
2016,9,17,21,1541 
2016,9,17,22,1411 
2016,9,17,23,1116 
2016,9,18,0,731 
2016,9,18,1,341 
2016,9,18,2,49 
2016,9,18,3,-62 
2016,9,18,4,36 
2016,9,18,5,315 
2016,9,18,6,712 
2016,9,18,7,1131 
2016,9,18,8,1464 
2016,9,18,9,1632 
2016,9,18,10,1598 
2016,9,18,11,1361 
2016,9,18,12,976 
2016,9,18,13,545 
2016,9,18,14,176 
2016,9,18,15,-43 
2016,9,18,16,-57 
2016,9,18,17,140 
2016,9,18,18,494 
2016,9,18,19,912 
2016,9,18,20,1290 
2016,9,18,21,1531 
2016,9,18,22,1567 
2016,9,18,23,1390 
2016,9,19,0,1048 
2016,9,19,1,620 
2016,9,19,2,214 
2016,9,19,3,-59 
2016,9,19,4,-124 
2016,9,19,5,28 
2016,9,19,6,363 
2016,9,19,7,812 
2016,9,19,8,1262 
2016,9,19,9,1593 
2016,9,19,10,1732 
2016,9,19,11,1651 
2016,9,19,12,1360 
2016,9,19,13,928 
2016,9,19,14,467 
2016,9,19,15,93 
2016,9,19,16,-108 
2016,9,19,17,-90 
2016,9,19,18,145 
2016,9,19,19,534 
2016,9,19,20,974 
2016,9,19,21,1348 
2016,9,19,22,1560 
2016,9,19,23,1556 
2016,9,20,0,1337 
2016,9,20,1,958 
2016,9,20,2,510 
2016,9,20,3,112 
2016,9,20,4,-125 
2016,9,20,5,-145 
2016,9,20,6,49 
2016,9,20,7,427 
2016,9,20,8,907 
2016,9,20,9,1360 
2016,9,20,10,1668 
2016,9,20,11,1771 
2016,9,20,12,1649 
2016,9,20,13,1320 
2016,9,20,14,862 
2016,9,20,15,398 
2016,9,20,16,41 
2016,9,20,17,-131 
2016,9,20,18,-80 
2016,9,20,19,184 
2016,9,20,20,590 
2016,9,20,21,1026 
2016,9,20,22,1376 
2016,9,20,23,1551 
2016,9,21,0,1508 
2016,9,21,1,1258 
2016,9,21,2,862 
2016,9,21,3,420 
2016,9,21,4,54 
2016,9,21,5,-142 
2016,9,21,6,-128 
2016,9,21,7,97 
2016,9,21,8,498 
2016,9,21,9,980 
2016,9,21,10,1407 
2016,9,21,11,1677 
2016,9,21,12,1745 
2016,9,21,13,1594 
2016,9,21,14,1245 
2016,9,21,15,790 
2016,9,21,16,351 
2016,9,21,17,28 
2016,9,21,18,-110 
2016,9,21,19,-29 
2016,9,21,20,249 
2016,9,21,21,649 
2016,9,21,22,1058 
2016,9,21,23,1370 
2016,9,22,0,1505 
2016,9,22,1,1431 
2016,9,22,2,1167 
2016,9,22,3,778 
2016,9,22,4,368 
2016,9,22,5,45 
2016,9,22,6,-115 
2016,9,22,7,-75 
2016,9,22,8,165 
2016,9,22,9,565 
2016,9,22,10,1017 
2016,9,22,11,1397 
2016,9,22,12,1628 
2016,9,22,13,1668 
2016,9,22,14,1499 
2016,9,22,15,1153 
2016,9,22,16,728 
2016,9,22,17,333 
2016,9,22,18,53 
2016,9,22,19,-51 
2016,9,22,20,49 
2016,9,22,21,324 
2016,9,22,22,696 
2016,9,22,23,1064 
2016,9,23,0,1331 
2016,9,23,1,1430 
2016,9,23,2,1338 
2016,9,23,3,1080 
2016,9,23,4,723 
2016,9,23,5,358 
2016,9,23,6,77 
2016,9,23,7,-51 
2016,9,23,8,5 
2016,9,23,9,244 
2016,9,23,10,616 
2016,9,23,11,1017 
2016,9,23,12,1346 
2016,9,23,13,1541 
2016,9,23,14,1561 
2016,9,23,15,1387 
2016,9,23,16,1065 
2016,9,23,17,687 
2016,9,23,18,344 
2016,9,23,19,106 
2016,9,23,20,29 
2016,9,23,21,135 
2016,9,23,22,390 
2016,9,23,23,722 
2016,9,24,0,1043 
2016,9,24,1,1269 
2016,9,24,2,1342 
2016,9,24,3,1247 
2016,9,24,4,1013 
2016,9,24,5,699 
2016,9,24,6,380 
2016,9,24,7,139 
2016,9,24,8,35 
2016,9,24,9,96 
2016,9,24,10,316 
2016,9,24,11,643 
2016,9,24,12,990 
2016,9,24,13,1276 
2016,9,24,14,1443 
2016,9,24,15,1448 
2016,9,24,16,1284 
2016,9,24,17,1000 
2016,9,24,18,675 
2016,9,24,19,376 
2016,9,24,20,169 
2016,9,24,21,110 
2016,9,24,22,210 
2016,9,24,23,433 
2016,9,25,0,722 
2016,9,25,1,1003 
2016,9,25,2,1199 
2016,9,25,3,1259 
2016,9,25,4,1176 
2016,9,25,5,975 
2016,9,25,6,702 
2016,9,25,7,422 
2016,9,25,8,212 
2016,9,25,9,123 
2016,9,25,10,177 
2016,9,25,11,366 
2016,9,25,12,648 
2016,9,25,13,952 
2016,9,25,14,1207 
2016,9,25,15,1356 
2016,9,25,16,1356 
2016,9,25,17,1212 
2016,9,25,18,969 
2016,9,25,19,684 
2016,9,25,20,414 
2016,9,25,21,228 
2016,9,25,22,175 
2016,9,25,23,258 
2016,9,26,0,449 
2016,9,26,1,705 
2016,9,26,2,961 
2016,9,26,3,1140 
2016,9,26,4,1201 
2016,9,26,5,1137 
2016,9,26,6,966 
2016,9,26,7,723 
2016,9,26,8,471 
2016,9,26,9,279 
2016,9,26,10,191 
2016,9,26,11,228 
2016,9,26,12,389 
2016,9,26,13,640 
2016,9,26,14,918 
2016,9,26,15,1155 
2016,9,26,16,1294 
2016,9,26,17,1301 
2016,9,26,18,1180 
2016,9,26,19,965 
2016,9,26,20,700 
2016,9,26,21,444 
2016,9,26,22,267 
2016,9,26,23,210 
2016,9,27,0,274 
2016,9,27,1,445 
2016,9,27,2,689 
2016,9,27,3,936 
2016,9,27,4,1113 
2016,9,27,5,1182 
2016,9,27,6,1135 
2016,9,27,7,981 
2016,9,27,8,753 
2016,9,27,9,512 
2016,9,27,10,322 
2016,9,27,11,224 
2016,9,27,12,244 
2016,9,27,13,389 
2016,9,27,14,626 
2016,9,27,15,893 
2016,9,27,16,1126 
2016,9,27,17,1268 
2016,9,27,18,1284 
2016,9,27,19,1176 
2016,9,27,20,969 
2016,9,27,21,707 
2016,9,27,22,453 
2016,9,27,23,276 
2016,9,28,0,212 
2016,9,28,1,269 
2016,9,28,2,441 
2016,9,28,3,692 
2016,9,28,4,945 
2016,9,28,5,1129 
2016,9,28,6,1207 
2016,9,28,7,1166 
2016,9,28,8,1011 
2016,9,28,9,779 
2016,9,28,10,532 
2016,9,28,11,329 
2016,9,28,12,218 
2016,9,28,13,232 
2016,9,28,14,377 
2016,9,28,15,615 
2016,9,28,16,886 
2016,9,28,17,1127 
2016,9,28,18,1276 
2016,9,28,19,1293 
2016,9,28,20,1179 
2016,9,28,21,963 
2016,9,28,22,690 
2016,9,28,23,431 
2016,9,29,0,251 
2016,9,29,1,189 
2016,9,29,2,258 
2016,9,29,3,454 
2016,9,29,4,727 
2016,9,29,5,995 
2016,9,29,6,1187 
2016,9,29,7,1266 
2016,9,29,8,1214 
2016,9,29,9,1041 
2016,9,29,10,788 
2016,9,29,11,520 
2016,9,29,12,301 
2016,9,29,13,185 
2016,9,29,14,208 
2016,9,29,15,366 
2016,9,29,16,618 
2016,9,29,17,904 
2016,9,29,18,1157 
2016,9,29,19,1303 
2016,9,29,20,1304 
2016,9,29,21,1169 
2016,9,29,22,931 
2016,9,29,23,641 
2016,9,30,0,373 
2016,9,30,1,199 
2016,9,30,2,157 
2016,9,30,3,262 
2016,9,30,4,496 
2016,9,30,5,797 
2016,9,30,6,1080 
2016,9,30,7,1274 
2016,9,30,8,1338 
2016,9,30,9,1258 
2016,9,30,10,1049 
2016,9,30,11,766 
2016,9,30,12,476 
2016,9,30,13,249 
2016,9,30,14,144 
2016,9,30,15,190 
2016,9,30,16,371 
2016,9,30,17,646 
2016,9,30,18,952 
2016,9,30,19,1207 
2016,9,30,20,1333 
2016,9,30,21,1301 
2016,9,30,22,1132 
2016,9,30,23,865 
2016,10,1,0,290 
2016,10,1,1,140 
2016,10,1,2,140 
2016,10,1,3,292 
2016,10,1,4,568 
2016,10,1,5,895 
2016,10,1,6,1184 
2016,10,1,7,1364 
2016,10,1,8,1396 
2016,10,1,9,1271 
2016,10,1,10,1021 
2016,10,1,11,0 
2016,10,1,12,405 
2016,10,1,13,188 
2016,10,1,14,111 
2016,10,1,15,191 
2016,10,1,16,405 
2016,10,1,17,708 
2016,10,1,18,1025 
2016,10,1,19,1262 
2016,10,1,20,1348 
2016,10,1,21,1272 
2016,10,1,22,1065 
2016,10,1,23,0 
2016,10,2,0,447 
2016,10,2,1,200 
2016,10,2,2,95 
2016,10,2,3,149 
2016,10,2,4,355 
2016,10,2,5,669 
2016,10,2,6,1012 
2016,10,2,7,1290 
2016,10,2,8,1435 
2016,10,2,9,1415 
2016,10,2,10,1237 
2016,10,2,11,0 
2016,10,2,12,615 
2016,10,2,13,318 
2016,10,2,14,131 
2016,10,2,15,98 
2016,10,2,16,224 
2016,10,2,17,477 
2016,10,2,18,801 
2016,10,2,19,1110 
2016,10,2,20,1307 
2016,10,2,21,1338 
2016,10,2,22,1213 
2016,10,2,23,0 
2016,10,3,0,642 
2016,10,3,1,332 
2016,10,3,2,128 
2016,10,3,3,80 
2016,10,3,4,193 
2016,10,3,5,447 
2016,10,3,6,791 
2016,10,3,7,1130 
2016,10,3,8,1374 
2016,10,3,9,1464 
2016,10,3,10,1383 
2016,10,3,11,0 
2016,10,3,12,834 
2016,10,3,13,500 
2016,10,3,14,231 
2016,10,3,15,92 
2016,10,3,16,116 
2016,10,3,17,292 
2016,10,3,18,579 
2016,10,3,19,908 
2016,10,3,20,1186 
2016,10,3,21,1327 
2016,10,3,22,1300 
2016,10,3,23,0 
2016,10,4,0,838 
2016,10,4,1,510 
2016,10,4,2,234 
2016,10,4,3,88 
2016,10,4,4,101 
2016,10,4,5,269 
2016,10,4,6,565 
2016,10,4,7,919 
2016,10,4,8,1231 
2016,10,4,9,1420 
2016,10,4,10,1444 
2016,10,4,11,0 
2016,10,4,12,1030 
2016,10,4,13,698 
2016,10,4,14,383 
2016,10,4,15,159 
2016,10,4,16,81 
2016,10,4,17,166 
2016,10,4,18,389 
2016,10,4,19,695 
2016,10,4,20,1008 
2016,10,4,21,1237 
2016,10,4,22,1316 
2016,10,4,23,0 
2016,10,5,0,1007 
2016,10,5,1,703 
2016,10,5,2,394 
2016,10,5,3,167 
2016,10,5,4,83 
2016,10,5,5,154 
2016,10,5,6,372 
2016,10,5,7,696 
2016,10,5,8,1037 
2016,10,5,9,1299 
2016,10,5,10,1423 
2016,10,5,11,0 
2016,10,5,12,1188 
2016,10,5,13,888 
2016,10,5,14,562 
2016,10,5,15,285 
2016,10,5,16,118 
2016,10,5,17,103 
2016,10,5,18,243 
2016,10,5,19,499 
2016,10,5,20,804 
2016,10,5,21,1082 
2016,10,5,22,1254 
2016,10,5,23,0 
2016,10,6,0,1132 
2016,10,6,1,879 
2016,10,6,2,578 
2016,10,6,3,306 
2016,10,6,4,136 
2016,10,6,5,108 
2016,10,6,6,232 
2016,10,6,7,491 
2016,10,6,8,820 
2016,10,6,9,1125 
2016,10,6,10,1328 
2016,10,6,11,0 
2016,10,6,12,1296 
2016,10,6,13,1061 
2016,10,6,14,753 
2016,10,6,15,453 
2016,10,6,16,223 
2016,10,6,17,114 
2016,10,6,18,156 
2016,10,6,19,338 
2016,10,6,20,606 
2016,10,6,21,890 
2016,10,6,22,1121 
2016,10,6,23,0 
2016,10,7,0,1196 
2016,10,7,1,1020 
2016,10,7,2,758 
2016,10,7,3,479 
2016,10,7,4,252 
2016,10,7,5,134 
2016,10,7,6,156 
2016,10,7,7,325 
2016,10,7,8,606 
2016,10,7,9,917 
2016,10,7,10,1174 
2016,10,7,11,0 
2016,10,7,12,1336 
2016,10,7,13,1198 
2016,10,7,14,941 
2016,10,7,15,646 
2016,10,7,16,385 
2016,10,7,17,204 
2016,10,7,18,145 
2016,10,7,19,231 
2016,10,7,20,435 
2016,10,7,21,695 
2016,10,7,22,946 
2016,10,7,23,0 
2016,10,8,0,1188 
2016,10,8,1,1108 
2016,10,8,2,914 
2016,10,8,3,661 
2016,10,8,4,413 
2016,10,8,5,229 
2016,10,8,6,155 
2016,10,8,7,220 
2016,10,8,8,418 
2016,10,8,9,698 
2016,10,8,10,977 
2016,10,8,11,0 
2016,10,8,12,1294 
2016,10,8,13,1268 
2016,10,8,14,1102 
2016,10,8,15,846 
2016,10,8,16,579 
2016,10,8,17,358 
2016,10,8,18,218 
2016,10,8,19,199 
2016,10,8,20,314 
2016,10,8,21,522 
2016,10,8,22,760 
2016,10,8,23,0 
2016,10,9,0,1111 
2016,10,9,1,1132 
2016,10,9,2,1029 
2016,10,9,3,833 
2016,10,9,4,599 
2016,10,9,5,380 
2016,10,9,6,230 
